1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.67030993034075,286.4746757177623,286.66521620653157,286.6059131460642,287.0451148181104,286.81176883420454,286.9456046541667,286.777453846801,287.0854073215075,286.82497249913183,286.72326387914154,286.49178858510885,286.9206878865489,286.6082467712236,286.15036882812433,286.4013990808393,286.6140341557946,286.4808759006568,286.0561168240084,286.29785244537334,286.35536377470993,286.160080239528,286.2904798379973,286.28743805447573,286.23671869752997,286.3844868266312,286.44620456796173,286.3241956822247,286.50191265544714,286.4977218864533,286.30553615792945,286.41811318828525,286.4378869364295,286.50232332836316,286.5809538824548,286.55582165338865,286.7742815739415,286.8690014265204,286.6839292286436,286.9530519367884,287.1085252618511,286.9208985325288,286.45665802233333,286.6540867472508,286.97632907782787,286.8326593894301,287.2111487945803,287.1222219973674,287.4223635406279,287.2353984782984,287.51123843814594
