2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
287.56890450442353,287.79310778374423,287.97698887121385,287.9617620067459,287.58181619319566,287.76050729099626,288.0392933749631,288.17123820406687,287.7355627465733,287.9726831873141,288.0332945777714,287.9326147157232,287.9193797511671,287.983883059519,288.0416160261132,288.01721857232536,288.0915086152276,288.1835361058111,288.1862943913848,288.1861327757006,288.21300005562,288.43042942605155,288.71377133073065,288.48331176227055,288.2408665702331,288.2718978737399,288.53469328049334,288.656004859921,288.50684409340397,288.5436130815555,288.67497871189875,288.7189066107697,288.89232542288505,289.12855667697085,289.07940485831847,288.78969510594663,289.04642663335807,288.9673548778858,289.0046672651718,288.88493222013216,288.77478852441584,289.08917075473306,289.60688407065885,289.45212545030245,289.2503828733655,289.72633103934487,289.506777325522,289.59146909615146,289.40028251218274,289.7622030333261,289.856049593572,289.651662198867,289.68470205537733,289.77910981475253,290.14255759805957,289.708912186961,289.6715134340278,290.1395249328594,290.46440325291815,290.55425728145383,290.07946562937326,289.8862519849506,290.19297150258575,290.36939966488876,290.27505294847,290.33509825057337,290.65665076064704,290.6485544174445,290.7702756170284,290.5425890981278,290.6113404936794,290.7689477685697,290.6645031348446,290.83413215002776,290.8986430554539,291.05734891267883,290.7758937396602,290.87829135878184,291.30194225363056,291.2743543881948,290.92632622420945,291.3445200941384,291.2314656552495,290.9934899717455,291.374307835878,291.15512499063277
