1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.91629815648145,286.769832353932,286.512604442181,286.5370380116082,286.83781040752507,286.89133571041555,286.63282214837665,286.42273520800586,286.68425548032695,286.7290675967524,286.7700886385631,286.4762173598341,286.3449495933803,286.430643925812,286.48471209326146,286.3384069536916,286.2949412828162,286.4692626525667,286.7135377080735,286.6756874841393,286.3047388351552,286.40699733841194,286.8464850884128,286.87064633222803,286.6521884508102,286.41564270454944,286.4053454718959,286.6844308452961,287.05448358874685,286.6016726924553,286.4813544706759,287.00947821617103,287.1037807462554,286.58577855336256,286.5217377192128,286.49475997744014,286.90883539252025,286.891501318419,286.6338215478603,286.47935577565045,287.17231348532016,286.66492955182184,286.0935745272904,286.52993104260304,287.06818608672813,286.6880411420012,286.5658460532864,286.88464128914563,287.1016295202971,286.99062206792513,287.0371811889406
