1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.6920230277957,286.58862347265176,286.4738177259298,286.51185193340666,286.45506614044746,286.67408889779233,286.5050861645565,286.5357298720095,286.5177529407111,286.6849482180175,286.8554823816014,286.8854311192647,286.59413295604037,286.25214185654806,286.3861237360185,286.286674820116,286.3516608339743,286.60006226496967,286.4634340147382,286.6357529424411,286.6946679228022,286.6689482403499,286.3384663174337,286.256514974797,286.3353599582977,286.6563323226669,286.57244460419327,286.50907776087377,286.4339007914128,286.6665136156053,286.6941677647041,286.5938374151827,286.5235308330134,285.75401978740786,286.4527310637035,286.4873400738896,286.63605889783986,286.70020801295874,286.8274031702719,286.8525291531503,287.0349066782113,287.0504405180615,286.1952817201233,286.30919112640765,286.61908218037877,286.76930637634786,287.0675703689316,287.1436328888843,287.0988838727737,287.2161760690512,287.32607070773133
