2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
288.1376789704221,288.35901895372047,288.12924816379183,288.22969263361546,288.527808494363,288.5857414075518,288.3732154952727,288.6990233813189,288.80300789328214,288.66394950721184,289.00813489966254,289.0978422626691,289.05359078425505,289.039244798705,289.3258909109666,289.2585045533723,289.42111882751584,289.6243142812556,289.27432406750444,289.31376714124025,289.17447549354205,289.68412093113943,289.7262082677667,289.93852793446587,289.7592024913217,290.0133982910394,289.8967326750983,290.0742062084063,289.7322366928268,289.92653928292805,290.0565703895267,290.25367246006505,290.43070373647987,290.42160312638447,290.27495193951916,290.57030034158504,290.687485079068,290.29875307737865,290.5947900837601,290.6148821660516,290.6460648951565,290.72532499225736,290.8609931491976,290.9509510939139,290.9737917592437,290.7996832662529,291.00561974271596,291.34227345399427,291.05951301751657,291.0047605995343,290.8842821396577,290.95323186379085,291.1083827773542,291.1358204730918,291.1148851535689,291.6040223571617,291.57339332551373,291.3261868879197,291.6010632838445,291.57153144104683,291.6249893019848,291.7230286802565,291.99515885087976,291.65695803130774,291.5427742043833,291.7981677878449,292.00752639643173,292.0920069598601,292.23361317188807,291.67366912637505,291.85462693765817,292.30685839403,292.17648538503903,292.3472743989587,292.1319165475968,291.89242051750466,292.3305495208711,292.3194705510948,292.004905275954,292.09508063379843,292.45666574350616,292.41482492409784,292.540238085756,292.6634271130757,292.39723416915916,292.46531229538937
