1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.51395903126985,286.31953497422046,286.4843997217778,286.1271364363239,286.2221795384564,286.282391473627,286.0954638903266,286.0877605039355,286.2206978234668,286.3481917446554,286.2927786388592,286.56626810311894,286.2959607222762,285.8901425565249,285.7993986049207,286.22818533857514,286.35987982195985,286.25110651038136,286.2795758924601,286.27203968030625,286.0400127728085,286.0275385900927,286.03856117130414,286.3068986566447,286.5955728033964,286.46367886940703,286.2683813708431,286.59524290242825,286.7753650248305,286.2901188142641,286.37870342298135,286.5023704604153,286.765023798076,286.59643100137873,286.3865836042724,286.6413833987281,286.56629931339,286.7892899659328,286.86134515607665,286.6686878890163,286.946733346665,286.88525073882676,286.51990383360715,286.355620938045,286.8242235711539,286.98066063230056,287.09413551056105,287.01162890864214,287.2681795674897,287.44371080347355,287.3610669941571
