1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.4958746443049,286.51181541013733,286.4325232131149,286.29832666302286,286.4172359869945,286.5716733278892,286.74657689602276,286.7944118888922,286.71167859653343,286.4350319207969,286.5144982395548,286.5128928711204,286.78131321716404,286.9314162403563,286.4191777093229,286.1901369235651,286.2685506997013,286.4642988217574,286.7269986077612,286.24115244864703,286.31876233126013,286.4325036723515,286.3284816266848,286.4738602246104,286.46279782437676,286.7234369884299,286.5520346092729,286.48829765668734,286.88497232940796,286.8197878642445,286.49014752563215,286.50299078369954,286.68979488317734,286.59079161917657,286.8829368028788,286.80764358877275,286.49614778169416,286.70866587344574,286.7293598282149,286.7868635905118,286.9336335413307,286.6681950415171,286.52572613563785,286.72873632094104,286.9696991075334,286.64129564789846,286.51293761405776,286.6180699982354,286.62055204890447,287.252813116601,287.1193081901016
