1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.2124901253168,286.33812600881674,286.45590774387574,286.2256672005601,286.3360660300593,286.6992791657936,286.3119683789598,286.08994335406703,286.1534517704546,286.21790742013764,286.12692279450164,286.29134970432426,286.3005607260046,286.617459083053,286.14688710530896,286.24680588301607,286.2809185545187,286.1103113846225,286.07981397985935,286.3995883219538,286.2975485578829,286.23247225785934,286.28193567177453,286.2793522689952,286.3534977168973,286.2464447159043,286.22349161454326,286.5668934864478,286.47633646539333,286.6488069193926,286.6057657447403,286.50085535317737,286.3957805253306,286.49351407994664,286.4983557216766,286.4956247257358,286.46527238526505,286.416755750306,286.54598535217485,286.6682242758716,286.8255935282094,286.7333464277117,286.35268403023304,286.62747017545774,286.47245409871636,286.53847348901473,287.0474923605706,286.92243164261055,287.3778885990509,287.3825698176311,287.24332564724295
