2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
287.88085545328545,287.47325510726813,287.88512447833244,287.99165667066336,287.834876823295,288.04426203871674,288.10380256199346,288.0538324702576,287.9837124519627,288.5019204529772,288.4485341141981,288.63428433902493,288.48762318523836,288.481032405587,288.5897437920638,288.8175252358033,288.8463752599401,288.8362046095179,288.8519835671638,288.9270225914902,289.0171362939678,288.8855148747995,289.04785359057445,289.13463332697194,289.65509370988144,289.3854221601338,289.2838784988553,289.4198051117125,289.4652504308384,289.661292698748,289.49112916430835,289.8496024817715,289.62450393843375,289.46574857249675,289.55982892840456,289.79279507691615,289.85307448510423,290.0185278538328,290.07133249510554,290.1455033398645,290.4634544891576,290.3269585056685,290.23668162815545,290.45778961861055,290.44746011884286,290.7810669935469,290.4246824575229,290.3371357627885,290.43565360353136,290.55378166657835,290.8116488967698,290.9993025024168,290.7201438625172,290.95697692636315,291.3951973322682,291.28133542141074,291.4672165325173,291.435488640667,291.72809718944865,291.71419375363075,291.5521230714994,291.4640845551205,291.8007095268783,291.63921073377634,291.44899977471124,291.72542585411134,292.3666193982547,292.56046251192134,292.3446938004474,292.27163772721934,292.15732073202093,292.5899731606693,292.67260733095446,292.3058293196032,292.57458433506366,292.66144520207024,292.6646991561766,292.88442532092137,292.8734594477653,292.8882724657842,292.8412593454165,292.8115639309126,292.8320961042924,293.0355122308677,293.29204911014546,293.28737090698667
