2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
288.2150118605889,288.39975358535776,288.3475780896091,288.3482555335034,288.7512608233313,288.3346402472272,288.6979972676088,288.82847391923957,288.8789811893046,288.51664881907817,288.6055585150182,289.0643223867536,289.1414345967027,288.88469431510885,288.92885924707963,289.13201312978293,289.02185513439815,288.71043897919515,289.50015324162064,289.04684503680465,288.8846256592759,289.259223234702,289.1258930472229,289.20558717069775,289.3525087240426,289.52193578169437,289.2906755794455,289.5818211005228,289.73980423217006,289.3255810510668,289.64806669683566,289.7746561549953,289.7624500857833,289.93134477021783,289.9421889906993,289.5980050136855,289.9237958513772,290.19873494151034,290.4359062914776,290.042739236678,289.8955689980428,290.2021888930542,290.80007260972513,290.2111409915503,290.44826008503486,290.6667871736103,291.02565495972544,290.85836721546406,290.6730684912592,290.4662626204386,290.59373139093015,291.14633320694213,290.8427444099037,290.9578663307487,291.2890300010869,291.2392817641882,291.149071154016,290.8949628570472,291.0241656832081,291.30025282524383,291.7001578020796,291.00957743400437,291.6716087494247,292.204058761321,292.0560788063459,291.36855396601226,291.6878910331714,291.9991401655495,292.35147174051446,291.67555157058774,292.0522046281699,292.2977212619276,291.9989052458919,292.3353967454898,292.76547442129083,292.2552149043159,292.1642383277348,292.4099948595028,292.88306789208355,293.3453808311484,292.63884042800856,292.81963678792533,293.4863836846589,293.57163723666116,292.8703298467731,293.13217196336683
