1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.5519495082792,286.55952219137345,286.47427574153534,286.47799073813894,286.47164634048914,286.7503761804498,286.35837015175395,286.2272790618015,286.62544471022886,286.42085222709085,286.4126913947139,286.43669444552495,286.32741826052006,286.04186634398036,285.93911573580255,286.2432702040814,286.2160865286451,286.1996773096192,286.53643966637196,286.2087956707273,286.38092969308667,286.3700861116019,286.295513987906,286.2671839820577,286.4773740491588,286.5124202283344,286.3931241551538,286.5529531908507,286.2843141673525,286.71846456789916,286.51445901275906,286.5819929962656,287.0170366789471,286.4401060451759,286.4819054178193,286.739630989403,286.78733225205116,286.70888309906826,286.8495105262874,286.7165883501935,287.1299048695903,286.87866194197335,286.31443892231096,286.7647417959874,287.11626280920433,286.97748638695043,286.7496937842461,287.0359603547211,287.3248497291237,287.3138838858623,287.4723193666535
