2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
287.2840848715912,287.5249072913253,287.7092454605188,287.9783454897671,288.09976015838714,287.9330095010945,287.55309280826873,287.8195891062121,287.8062945620277,287.59172424522046,287.7346033765926,288.24230521116857,287.98608653413635,287.86156031560137,287.9186876402579,288.0320565468406,288.1115048423785,288.1898727714348,288.3201060276642,288.3519429251808,288.28688485008496,288.3192590448147,288.40049477983615,288.026361374449,288.2823932973127,288.55581413243755,288.3907326249388,288.22941034090405,288.520676212549,288.6356740191695,288.55661306714256,288.54801015020433,288.6262934945901,288.39362117762977,288.6438644308234,288.857597356363,289.3670583177572,289.29733284881024,289.29488061047493,289.18533499580826,289.1841743371629,288.9473144184873,289.18012840587255,289.3902880530019,289.59856788333576,289.0253132006379,289.1333494276848,289.3009774780252,289.4952243935697,289.3587488927489,289.1892981627617,289.4207916930171,289.85491855135155,289.93367471043325,290.0197765102092,289.76717302282475,289.5844280933107,289.9931917616503,290.14258919906496,289.92871182059366,289.88951497277895,290.0851761443677,289.7690866771125,289.9763055774921,290.16713513008006,290.0290908321106,289.83557304723473,289.9681924270808,290.52031466430066,290.3360712155263,290.5187808165935,290.2923158796768,290.1743793590259,290.72898650813516,290.9358640576821,290.9866855431707,291.1173302969711,290.70202531224123,290.9674939161061,291.1512348012265,291.0818547853066,291.1195168665855,291.02359893489773,291.209784240016,291.44470613927746,291.3728828816299
