1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.95520783358074,286.8861852773271,286.75092448831316,286.59892427206205,286.7865386965542,286.567237055204,286.48405058191014,286.2144451647996,286.201963015802,286.7114575484373,286.8688458523412,286.99680628983833,286.9762475184054,286.48351506730074,286.41626456394795,286.19292361071746,286.10984773234617,285.7884914864018,286.03099783423625,286.08013428321254,285.98073511110175,285.95622861298375,286.3750828032804,286.20308448399913,286.4968351142168,286.50580248639926,286.5899755375407,286.6697745103531,286.8417203058532,287.0668170916761,286.79932755113816,286.62365794854315,286.5265006950581,286.28123873355963,286.1292952511563,286.5786877623884,286.523437395545,286.3053149192266,286.4819640883464,286.7071636791017,287.5958577856744,287.2537119501427,286.6579286760802,286.859735703895,287.1630975022658,287.11522475131596,287.1913971643372,287.2334954733258,286.8947708887216,286.5552266213402,286.70977454507084
