1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
286.8603312824958,286.45990031916347,286.2161731467383,286.7315229973662,286.5173782151936,286.53388746916477,286.9281124510071,286.69458028783583,286.5317264119387,286.4886750087745,286.76406467274967,287.059820343987,286.36304000255546,286.11543136986705,286.051314401668,286.29854191014107,286.77301291249535,286.32001116848096,286.2077764387505,286.429742329418,286.6762509713755,286.3545380843101,286.2130296800364,286.4817904775584,286.4160194092858,286.74370534701404,286.6693078466266,286.2259813881283,286.31924669007805,286.37735630613264,286.6455789995298,287.02031345876827,286.4122523071399,286.2137800372076,286.3843737984202,287.01655714305974,287.2408015053514,286.65666702493047,286.6353146576733,286.8138710225023,287.1005540083473,287.3417538457987,286.3863829148877,286.28189194466944,286.50562887072596,286.82438451941607,287.1096410242336,287.31290755337517,286.7887355460555,286.8567091965332,287.03955618487566
